OBJECTID,ClosestID,FileName,POINT_X,POINT_Y
2072,8954,sg_008954.soil,31.291666667000072,-25.458333332999928
2073,8955,sg_008955.soil,31.208333333000041,-25.208333332999928
2074,8956,sg_008956.soil,31.208333333000041,-25.291666666999959
2075,8957,sg_008957.soil,31.041666667000072,-25.374999999999943
2076,8958,sg_008958.soil,31.125000000000057,-25.208333332999928
2077,8959,sg_008959.soil,31.708333333000041,-25.458333332999928
2078,8960,sg_008960.soil,31.791666667000072,-25.458333332999928
2079,8961,sg_008961.soil,30.291666667000072,-25.374999999999943
2080,8962,sg_008962.soil,29.041666667000072,-25.124999999999943
2081,8963,sg_008963.soil,29.041666667000072,-25.208333332999928
2082,8964,sg_008964.soil,28.958333333000041,-25.208333332999928
2083,8967,sg_008967.soil,28.958333333000041,-25.124999999999943
2084,8971,sg_008971.soil,29.791666667000072,-25.541666666999959
2085,8972,sg_008972.soil,29.958333333000041,-25.374999999999943
2086,8973,sg_008973.soil,30.291666667000072,-25.624999999999943
2087,8974,sg_008974.soil,29.291666667000072,-25.458333332999928
2088,8975,sg_008975.soil,28.958333333000041,-25.541666666999959
2089,8982,sg_008982.soil,29.041666667000072,-25.291666666999959
2090,8983,sg_008983.soil,28.958333333000041,-25.291666666999959
2091,8984,sg_008984.soil,28.958333333000041,-25.374999999999943
2092,8986,sg_008986.soil,29.125000000000057,-25.458333332999928
2093,9023,sg_009023.soil,32.458333333000041,-25.874999999999943
2094,9024,sg_009024.soil,32.572041322000075,-25.872603076999951
2095,9025,sg_009025.soil,32.642168749000064,-25.874848864999933
2096,9026,sg_009026.soil,32.458333333000041,-26.041666666999959
2097,9027,sg_009027.soil,32.791666667000072,-25.541666666999959
2098,9028,sg_009028.soil,32.708333333000041,-25.708333332999928
2099,9029,sg_009029.soil,32.291666667000072,-25.708333332999928
2100,9030,sg_009030.soil,32.041666667000072,-25.874999999999943
2101,9050,sg_009050.soil,30.958333333000041,-25.541666666999959
2102,9051,sg_009051.soil,31.125000000000057,-25.624999999999943
2103,9052,sg_009052.soil,31.875000000000057,-25.791666666999959
2104,9053,sg_009053.soil,31.875000000000057,-25.874999999999943
2105,9054,sg_009054.soil,31.708333333000041,-25.791666666999959
2106,9055,sg_009055.soil,31.791666667000072,-25.874999999999943
2107,9056,sg_009056.soil,31.625000000000057,-25.791666666999959
2108,9057,sg_009057.soil,31.708333333000041,-25.708333332999928
2109,9058,sg_009058.soil,31.625000000000057,-25.708333332999928
2110,9059,sg_009059.soil,31.875000000000057,-25.708333332999928
2111,9060,sg_009060.soil,31.458333333000041,-25.541666666999959
2112,9061,sg_009061.soil,31.541666667000072,-25.791666666999959
2113,9062,sg_009062.soil,31.458333333000041,-25.708333332999928
2114,9063,sg_009063.soil,31.791666667000072,-25.708333332999928
2115,9064,sg_009064.soil,31.041666667000072,-25.708333332999928
2116,9065,sg_009065.soil,30.875000000000057,-25.624999999999943
2117,9066,sg_009066.soil,30.958333333000041,-25.791666666999959
2118,9067,sg_009067.soil,30.958333333000041,-25.708333332999928
2119,9068,sg_009068.soil,31.041666667000072,-25.791666666999959
2120,9069,sg_009069.soil,31.125000000000057,-25.708333332999928
2121,9070,sg_009070.soil,29.958333333000041,-26.041666666999959
2122,9071,sg_009071.soil,30.541666667000072,-25.874999999999943
2123,9072,sg_009072.soil,29.875000000000057,-25.791666666999959
2124,9073,sg_009073.soil,30.208333333000041,-25.624999999999943
2125,9074,sg_009074.soil,29.958333333000041,-25.874999999999943
2126,9075,sg_009075.soil,29.291666667000072,-25.791666666999959
2127,9076,sg_009076.soil,29.208922754000071,-25.859128346999967
2128,9077,sg_009077.soil,29.041666667000072,-25.874999999999943
2129,9078,sg_009078.soil,29.291666667000072,-25.874999999999943
2130,9079,sg_009079.soil,29.458333333000041,-25.791666666999959
2131,9080,sg_009080.soil,29.375000000000057,-25.624999999999943
2132,9081,sg_009081.soil,29.541666667000072,-26.041666666999959
2133,9082,sg_009082.soil,29.791666667000072,-25.874999999999943
2134,9083,sg_009083.soil,29.458333333000041,-25.874999999999943
2135,9084,sg_009084.soil,29.708333333000041,-25.874999999999943
2136,9108,sg_009108.soil,31.541666667000072,-25.874999999999943
2137,9109,sg_009109.soil,31.625000000000057,-25.874999999999943
2138,9110,sg_009110.soil,31.375000000000057,-25.791666666999959
2139,9111,sg_009111.soil,31.458333333000041,-25.791666666999959
2140,9112,sg_009112.soil,32.541666667000072,-26.041666666999959
2141,9113,sg_009113.soil,32.625000000000057,-26.208333332999928
2142,9114,sg_009114.soil,32.875000000000057,-26.291666666999959
2143,9115,sg_009115.soil,32.708333333000041,-26.374999999999943
2144,9116,sg_009116.soil,32.208333333000041,-26.208333332999928
2145,9149,sg_009149.soil,31.958333333000041,-25.958333332999928
2146,9150,sg_009150.soil,31.041666667000072,-26.041666666999959
2147,9151,sg_009151.soil,30.708333333000041,-26.124999999999943
2148,9152,sg_009152.soil,30.875000000000057,-25.958333332999928
2149,9153,sg_009153.soil,30.958333333000041,-26.124999999999943
2150,9154,sg_009154.soil,30.802666063000061,-26.038791403999937
2151,9155,sg_009155.soil,30.958333333000041,-26.208333332999928
2152,9156,sg_009156.soil,30.708333333000041,-26.291666666999959
2153,9157,sg_009157.soil,30.791666667000072,-26.291666666999959
2154,9159,sg_009159.soil,29.375000000000057,-26.208333332999928
2155,9160,sg_009160.soil,29.541666667000072,-26.374999999999943
2156,9161,sg_009161.soil,30.375000000000057,-26.291666666999959
2157,9162,sg_009162.soil,29.958333333000041,-26.374999999999943
2158,9163,sg_009163.soil,30.125000000000057,-26.374999999999943
2159,9164,sg_009164.soil,30.125000000000057,-26.291666666999959
2160,9165,sg_009165.soil,29.125000000000057,-25.958333332999928
2161,9166,sg_009166.soil,29.291666667000072,-26.208333332999928
2162,9167,sg_009167.soil,29.125000000000057,-26.208333332999928
2163,9169,sg_009169.soil,29.041666667000072,-26.124999999999943
2164,9170,sg_009170.soil,29.291666667000072,-26.124999999999943
2165,9171,sg_009171.soil,29.791666667000072,-26.041666666999959
2166,9172,sg_009172.soil,29.375000000000057,-26.124999999999943
2167,9173,sg_009173.soil,29.625000000000057,-26.041666666999959
2168,9180,sg_009180.soil,31.208333333000041,-26.374999999999943
2169,9181,sg_009181.soil,31.625000000000057,-26.041666666999959
2170,9182,sg_009182.soil,31.125000000000057,-26.291666666999959
2171,9183,sg_009183.soil,31.041666667000072,-26.291666666999959
2172,9184,sg_009184.soil,31.291666667000072,-26.291666666999959
2173,9185,sg_009185.soil,31.375000000000057,-26.041666666999959
2174,9186,sg_009186.soil,31.208333333000041,-26.208333332999928
2175,9187,sg_009187.soil,31.208333333000041,-26.041666666999959
2176,9188,sg_009188.soil,31.875000000000057,-26.208333332999928
2177,9189,sg_009189.soil,32.041666667000072,-26.041666666999959
2178,9190,sg_009190.soil,32.041666667000072,-26.374999999999943
2179,9191,sg_009191.soil,31.708333333000041,-26.208333332999928
2180,9192,sg_009192.soil,31.375000000000057,-26.374999999999943
2181,9193,sg_009193.soil,31.625000000000057,-26.291666666999959
2182,9194,sg_009194.soil,32.291666667000072,-26.791666666999959
2183,9195,sg_009195.soil,32.791666667000072,-26.708333332999928
2184,9234,sg_009234.soil,30.791666667000072,-26.458333332999928
2185,9235,sg_009235.soil,30.791666667000072,-26.374999999999943
2186,9240,sg_009240.soil,29.208333333000041,-26.708333332999928
2187,9241,sg_009241.soil,29.125000000000057,-26.458333332999928
2188,9242,sg_009242.soil,29.041666667000072,-26.458333332999928
2189,9243,sg_009243.soil,29.208333333000041,-26.541666666999959
2190,9244,sg_009244.soil,29.541666667000072,-26.624999999999943
2191,9246,sg_009246.soil,30.708333333000041,-26.708333332999928
2192,9247,sg_009247.soil,30.625000000000057,-26.624999999999943
2193,9248,sg_009248.soil,30.041666667000072,-26.708333332999928
2194,9249,sg_009249.soil,30.541666667000072,-26.374999999999943
2195,9250,sg_009250.soil,30.041666667000072,-26.541666666999959
2196,9251,sg_009251.soil,30.208804347000068,-26.364430694999953
2197,9252,sg_009252.soil,29.875000000000057,-26.541666666999959
2198,9253,sg_009253.soil,29.875000000000057,-26.458333332999928
2199,9259,sg_009259.soil,31.208333333000041,-26.458333332999928
2200,9260,sg_009260.soil,31.125000000000057,-26.374999999999943
2201,9261,sg_009261.soil,31.625000000000057,-26.541666666999959
2202,9262,sg_009262.soil,32.125000000000057,-26.624999999999943
2203,9263,sg_009263.soil,31.958333333000041,-26.541666666999959
2204,9264,sg_009264.soil,31.791666667000072,-26.958333332999928
2205,9265,sg_009265.soil,31.625000000000057,-26.624999999999943
2206,9266,sg_009266.soil,31.041666667000072,-26.624999999999943
2207,9267,sg_009267.soil,31.208333333000041,-26.541666666999959
2208,9268,sg_009268.soil,31.291666667000072,-26.374999999999943
2209,9269,sg_009269.soil,31.458333333000041,-26.458333332999928
2210,9270,sg_009270.soil,31.125000000000057,-26.791666666999959
2211,9271,sg_009271.soil,30.875000000000057,-26.541666666999959
2212,9272,sg_009272.soil,31.375000000000057,-26.541666666999959
2213,9273,sg_009273.soil,30.875000000000057,-26.374999999999943
2214,9274,sg_009274.soil,31.541666667000072,-26.541666666999959
2215,9275,sg_009275.soil,30.958333333000041,-26.791666666999959
2216,9276,sg_009276.soil,31.291666667000072,-26.541666666999959
2217,9277,sg_009277.soil,31.125000000000057,-26.624999999999943
2218,9298,sg_009298.soil,32.125000000000057,-27.041666666999959
2219,9299,sg_009299.soil,32.208333333000041,-27.124999999999943
2220,9300,sg_009300.soil,32.208333333000041,-27.041666666999959
2221,9301,sg_009301.soil,32.208333333000041,-26.874999999999943
2222,9302,sg_009302.soil,32.125000000000057,-26.958333332999928
2223,9303,sg_009303.soil,32.791666667000072,-26.958333332999928
2224,9304,sg_009304.soil,32.708333333000041,-27.041666666999959
2225,9305,sg_009305.soil,32.791666667000072,-26.874999999999943
2226,9308,sg_009308.soil,32.458333333000041,-27.124999999999943
2227,9309,sg_009309.soil,32.791666667000072,-27.041666666999959
2228,9311,sg_009311.soil,32.291666667000072,-27.041666666999959
2229,9312,sg_009312.soil,32.708333333000041,-27.124999999999943
2230,9313,sg_009313.soil,32.541666667000072,-26.874999999999943
2231,9314,sg_009314.soil,29.541666667000072,-26.874999999999943
2232,9315,sg_009315.soil,29.208333333000041,-26.958333332999928
2233,9316,sg_009316.soil,30.455096870000034,-27.056133463999970
2234,9317,sg_009317.soil,30.791666668000062,-27.041666666999959
2235,9319,sg_009319.soil,30.708333333000041,-27.041666666999959
2236,9320,sg_009320.soil,30.541666667000072,-26.958333332999928
2237,9321,sg_009321.soil,30.291666667000072,-26.958333332999928
2238,9323,sg_009323.soil,30.458333333000041,-26.791666666999959
2239,9324,sg_009324.soil,30.791666667000072,-26.791666666999959
2240,9325,sg_009325.soil,30.958333333000041,-27.041666666999959
2241,9326,sg_009326.soil,31.041666668000062,-27.124999999999943
2242,9327,sg_009327.soil,30.208333333000041,-26.874999999999943
2243,9329,sg_009329.soil,29.625000000000057,-27.124999999999943
2244,9330,sg_009330.soil,29.958333333000041,-26.958333332999928
2245,9331,sg_009331.soil,29.875000000000057,-26.791666666999959
2246,9332,sg_009332.soil,29.958333333000041,-27.124999999999943
2247,9343,sg_009343.soil,31.791666667000072,-27.041666666999959
2248,9344,sg_009344.soil,31.708333333000041,-26.791666666999959
2249,9345,sg_009345.soil,31.041666667000072,-26.874999999999943
2250,9347,sg_009347.soil,31.458333333000041,-26.791666666999959
2251,9348,sg_009348.soil,31.125000000000057,-27.124999999999943
2252,9349,sg_009349.soil,31.791666667000072,-27.124999999999943
2253,9350,sg_009350.soil,31.375000000000057,-27.041666666999959
2254,9351,sg_009351.soil,31.458333333000041,-26.958333332999928
2255,9352,sg_009352.soil,31.541666667000072,-27.041666666999959
2256,9353,sg_009353.soil,31.208333333000041,-26.874999999999943
2257,9354,sg_009354.soil,31.458333333000041,-27.041666666999959
2258,9356,sg_009356.soil,31.625000000000057,-27.124999999999943
2259,8274,sg_008274.soil,35.458333333000041,-22.874999999999943
2260,8330,sg_008330.soil,33.958333333000041,-23.374999999999943
2261,8331,sg_008331.soil,35.291666667000072,-23.291666666999959
2262,8409,sg_008409.soil,35.125000000000057,-23.624999999999943
2263,8510,sg_008510.soil,35.041666667000072,-23.791666666999959
2264,8511,sg_008511.soil,35.291666667000072,-24.041666666999959
2265,8512,sg_008512.soil,34.875000000000057,-23.874999999999943
2266,8513,sg_008513.soil,35.208333333000041,-23.624999999999943
2267,8514,sg_008514.soil,34.208333333000041,-24.041666666999959
2268,8515,sg_008515.soil,34.791666667000072,-24.041666666999959
2269,8619,sg_008619.soil,33.958333333000041,-24.541666666999959
2270,8622,sg_008622.soil,35.041666667000072,-24.208333332999928
2271,8623,sg_008623.soil,35.375000000000057,-23.958333332999928
2272,8624,sg_008624.soil,34.875000000000057,-24.208333332999928
2273,8710,sg_008710.soil,34.041666667000072,-24.624999999999943
2274,8711,sg_008711.soil,34.953692931000035,-24.376908128999958
2275,8712,sg_008712.soil,34.708333333000041,-24.291666666999959
2276,8713,sg_008713.soil,34.625000000000057,-24.624999999999943
2277,8714,sg_008714.soil,34.458333333000041,-24.541666666999959
2278,8813,sg_008813.soil,33.958333334000031,-24.708333332999928
2279,8814,sg_008814.soil,34.295196964000070,-24.850769440999954
2280,8817,sg_008817.soil,34.041666667000072,-24.958333332999928
2281,8325,sg_008325.soil,43.541666667000072,-22.958333332999928
2282,8326,sg_008326.soil,43.708333333000041,-23.291666666999959
2283,8327,sg_008327.soil,43.625000000000057,-22.791666666999959
2284,8405,sg_008405.soil,43.708333333000041,-23.374999999999943
2285,8407,sg_008407.soil,43.791666667000072,-23.291666666999959
2286,8498,sg_008498.soil,43.708333333000041,-23.624999999999943
2287,8505,sg_008505.soil,43.791666667000072,-23.541666666999959
2288,8614,sg_008614.soil,43.708333333000041,-23.874999999999943
2289,8232,sg_008232.soil,47.458333333000041,-22.624999999999943
2290,8234,sg_008234.soil,47.791666667000072,-22.624999999999943
2291,8235,sg_008235.soil,47.708333333000041,-22.624999999999943
2292,8236,sg_008236.soil,47.625000000000057,-22.624999999999943
2293,8244,sg_008244.soil,47.291666667000072,-22.624999999999943
2294,8247,sg_008247.soil,45.791666667000072,-22.624999999999943
2295,8248,sg_008248.soil,46.208333333000041,-22.624999999999943
2296,8253,sg_008253.soil,46.458333333000041,-22.791666666999959
2297,8255,sg_008255.soil,46.041666667000072,-22.624999999999943
2298,8257,sg_008257.soil,46.958333333000041,-22.791666666999959
2299,8267,sg_008267.soil,44.875000000000057,-22.874999999999943
2300,8269,sg_008269.soil,44.625000000000057,-22.708333332999928
2301,8270,sg_008270.soil,43.875000000000057,-22.708333332999928
2302,8272,sg_008272.soil,43.791666667000072,-22.708333332999928
2303,8289,sg_008289.soil,47.541666667000072,-22.791666666999959
2304,8290,sg_008290.soil,47.458333333000041,-23.041666666999959
2305,8291,sg_008291.soil,47.791666667000072,-22.791666666999959
2306,8292,sg_008292.soil,47.625000000000057,-22.708333332999928
2307,8293,sg_008293.soil,47.541666667000072,-22.874999999999943
2308,8294,sg_008294.soil,47.708333333000041,-22.958333332999928
2309,8295,sg_008295.soil,47.708333333000041,-22.874999999999943
2310,8296,sg_008296.soil,47.541666667000072,-22.958333332999928
2311,8297,sg_008297.soil,47.708333333000041,-22.791666666999959
2312,8298,sg_008298.soil,47.791666667000072,-22.874999999999943
2313,8299,sg_008299.soil,46.791666667000072,-22.958333332999928
2314,8300,sg_008300.soil,47.375000000000057,-22.958333332999928
2315,8301,sg_008301.soil,47.458333333000041,-22.708333332999928
2316,8302,sg_008302.soil,47.458333333000041,-22.791666666999959
2317,8303,sg_008303.soil,47.291666667000072,-22.708333332999928
2318,8304,sg_008304.soil,47.291666667000072,-22.958333332999928
2319,8305,sg_008305.soil,47.208333333000041,-22.874999999999943
2320,8306,sg_008306.soil,46.458333333000041,-22.874999999999943
2321,8307,sg_008307.soil,46.708333333000041,-22.874999999999943
2322,8308,sg_008308.soil,45.125000000000057,-22.958333332999928
2323,8309,sg_008309.soil,46.041666667000072,-23.208333332999928
2324,8310,sg_008310.soil,45.375000000000057,-22.958333332999928
2325,8311,sg_008311.soil,45.541666667000072,-23.124999999999943
2326,8312,sg_008312.soil,45.791666667000072,-23.041666666999959
2327,8313,sg_008313.soil,45.375000000000057,-23.374999999999943
2328,8314,sg_008314.soil,46.041666667000072,-22.958333332999928
2329,8315,sg_008315.soil,45.041666667000072,-23.041666666999959
2330,8316,sg_008316.soil,44.958333333000041,-23.208333332999928
2331,8317,sg_008317.soil,44.208333333000041,-22.958333332999928
2332,8318,sg_008318.soil,44.458333333000041,-23.124999999999943
2333,8319,sg_008319.soil,44.208333333000041,-22.874999999999943
2334,8320,sg_008320.soil,44.458333333000041,-22.874999999999943
2335,8321,sg_008321.soil,44.541666667000072,-23.124999999999943
2336,8322,sg_008322.soil,44.041666667000072,-22.874999999999943
2337,8323,sg_008323.soil,44.791666667000072,-22.958333332999928
2338,8324,sg_008324.soil,44.208333333000041,-23.208333332999928
2339,8370,sg_008370.soil,47.625000000000057,-23.041666666999959
2340,8371,sg_008371.soil,47.708333333000041,-23.124999999999943
2341,8372,sg_008372.soil,47.625000000000057,-23.124999999999943
2342,8373,sg_008373.soil,47.541666667000072,-23.124999999999943
2343,8374,sg_008374.soil,47.541666667000072,-23.041666666999959
2344,8375,sg_008375.soil,46.958333333000041,-23.458333332999928
2345,8376,sg_008376.soil,47.125000000000057,-23.291666666999959
2346,8377,sg_008377.soil,47.041666667000072,-23.374999999999943
2347,8378,sg_008378.soil,47.458333333000041,-23.374999999999943
2348,8379,sg_008379.soil,47.291666667000072,-23.374999999999943
2349,8380,sg_008380.soil,47.458333333000041,-23.124999999999943
2350,8381,sg_008381.soil,47.291666667000072,-23.208333332999928
2351,8382,sg_008382.soil,47.458333333000041,-23.291666666999959
2352,8383,sg_008383.soil,47.625000000000057,-23.208333332999928
2353,8384,sg_008384.soil,47.375000000000057,-23.541666666999959
2354,8385,sg_008385.soil,47.625000000000057,-23.291666666999959
2355,8386,sg_008386.soil,47.541666667000072,-23.374999999999943
2356,8387,sg_008387.soil,47.708333333000041,-23.291666666999959
2357,8388,sg_008388.soil,47.625000000000057,-23.374999999999943
2358,8389,sg_008389.soil,47.541666667000072,-23.208333332999928
2359,8390,sg_008390.soil,46.541666667000072,-23.458333332999928
2360,8391,sg_008391.soil,46.208333333000041,-23.041666666999959
2361,8392,sg_008392.soil,45.791666667000072,-23.208333332999928
2362,8393,sg_008393.soil,45.958333333000041,-23.291666666999959
2363,8394,sg_008394.soil,45.541666667000072,-23.208333332999928
2364,8395,sg_008395.soil,45.875000000000057,-23.541666666999959
2365,8396,sg_008396.soil,46.375000000000057,-23.374999999999943
2366,8397,sg_008397.soil,45.708333333000041,-23.374999999999943
2367,8398,sg_008398.soil,46.041666667000072,-23.291666666999959
2368,8399,sg_008399.soil,46.375000000000057,-23.291666666999959
2369,8400,sg_008400.soil,44.458333333000041,-23.291666666999959
2370,8401,sg_008401.soil,44.625000000000057,-23.458333332999928
2371,8402,sg_008402.soil,44.714590079000061,-23.541474913999934
2372,8403,sg_008403.soil,44.208333333000041,-23.374999999999943
2373,8404,sg_008404.soil,44.291666667000072,-23.291666666999959
2374,8406,sg_008406.soil,43.958333333000041,-23.374999999999943
2375,8466,sg_008466.soil,47.125000000000057,-23.874999999999943
2376,8467,sg_008467.soil,46.958333333000041,-23.874999999999943
2377,8468,sg_008468.soil,46.875000000000057,-23.624999999999943
2378,8469,sg_008469.soil,46.458333333000041,-23.708333332999928
2379,8470,sg_008470.soil,47.041666667000072,-23.708333332999928
2380,8471,sg_008471.soil,47.041666667000072,-23.541666666999959
2381,8472,sg_008472.soil,47.291666667000072,-23.624999999999943
2382,8473,sg_008473.soil,47.208333333000041,-23.458333332999928
2383,8474,sg_008474.soil,47.625000000000057,-23.458333332999928
2384,8475,sg_008475.soil,47.375000000000057,-23.791666666999959
2385,8476,sg_008476.soil,47.375000000000057,-23.708333332999928
2386,8477,sg_008477.soil,47.541666667000072,-23.708333332999928
2387,8478,sg_008478.soil,47.541666667000072,-23.624999999999943
2388,8479,sg_008479.soil,47.625000000000057,-23.541666666999959
2389,8480,sg_008480.soil,47.541666667000072,-23.458333332999928
2390,8481,sg_008481.soil,47.291666667000072,-23.708333332999928
2391,8482,sg_008482.soil,47.375000000000057,-23.624999999999943
2392,8483,sg_008483.soil,47.458333333000041,-23.541666666999959
2393,8484,sg_008484.soil,45.375000000000057,-23.791666666999959
2394,8485,sg_008485.soil,45.541666667000072,-23.708333332999928
2395,8486,sg_008486.soil,45.541666667000072,-23.624999999999943
2396,8487,sg_008487.soil,45.875000000000057,-23.708333332999928
2397,8488,sg_008488.soil,45.791666667000072,-23.541666666999959
2398,8489,sg_008489.soil,45.625000000000057,-23.708333332999928
2399,8490,sg_008490.soil,46.291666667000072,-23.541666666999959
2400,8491,sg_008491.soil,45.291666667000072,-23.791666666999959
2401,8492,sg_008492.soil,44.375000000000057,-23.541666666999959
2402,8493,sg_008493.soil,44.708333333000041,-23.624999999999943
2403,8494,sg_008494.soil,44.875000000000057,-23.624999999999943
2404,8495,sg_008495.soil,44.625000000000057,-23.874999999999943
2405,8496,sg_008496.soil,44.458333333000041,-23.458333332999928
2406,8497,sg_008497.soil,45.041666667000072,-23.958333332999928
2407,8499,sg_008499.soil,44.791666667000072,-23.624999999999943
2408,8500,sg_008500.soil,44.875000000000057,-23.708333332999928
2409,8501,sg_008501.soil,44.291666667000072,-23.541666666999959
2410,8502,sg_008502.soil,43.875000000000057,-23.458333332999928
2411,8503,sg_008503.soil,44.125000000000057,-23.541666666999959
2412,8504,sg_008504.soil,43.958333333000041,-23.541666666999959
2413,8584,sg_008584.soil,46.958333333000041,-23.958333332999928
2414,8585,sg_008585.soil,46.791666667000072,-24.041666666999959
2415,8586,sg_008586.soil,47.208333333000041,-23.958333332999928
2416,8587,sg_008587.soil,47.458333333000041,-23.958333332999928
2417,8588,sg_008588.soil,45.791666667000072,-24.374999999999943
2418,8589,sg_008589.soil,45.291666667000072,-24.124999999999943
2419,8590,sg_008590.soil,45.458333333000041,-23.958333332999928
2420,8591,sg_008591.soil,45.375000000000057,-24.124999999999943
2421,8592,sg_008592.soil,45.458333333000041,-24.208333332999928
2422,8593,sg_008593.soil,45.375000000000057,-24.208333332999928
2423,8594,sg_008594.soil,45.625000000000057,-24.208333332999928
2424,8595,sg_008595.soil,45.541666667000072,-24.208333332999928
2425,8596,sg_008596.soil,45.458333333000041,-24.041666666999959
2426,8597,sg_008597.soil,46.291666667000072,-24.041666666999959
2427,8598,sg_008598.soil,46.791666667000072,-24.291666666999959
2428,8599,sg_008599.soil,46.541666667000072,-24.124999999999943
2429,8600,sg_008600.soil,46.541666667000072,-24.208333332999928
2430,8601,sg_008601.soil,46.041666667000072,-24.208333332999928
2431,8602,sg_008602.soil,45.875000000000057,-24.208333332999928
2432,8603,sg_008603.soil,46.125000000000057,-24.124999999999943
2433,8604,sg_008604.soil,47.208333333000041,-24.208333332999928
2434,8605,sg_008605.soil,47.208333333000041,-24.374999999999943
2435,8606,sg_008606.soil,44.375000000000057,-24.041666666999959
2436,8607,sg_008607.soil,44.625000000000057,-24.374999999999943
2437,8608,sg_008608.soil,44.708333333000041,-24.041666666999959
2438,8609,sg_008609.soil,44.458333333000041,-24.541666666999959
2439,8610,sg_008610.soil,45.125000000000057,-24.208333332999928
2440,8611,sg_008611.soil,44.875000000000057,-24.291666666999959
2441,8612,sg_008612.soil,44.125000000000057,-24.958333332999928
2442,8613,sg_008613.soil,44.708333333000041,-24.208333332999928
2443,8615,sg_008615.soil,44.541666667000072,-23.958333332999928
2444,8672,sg_008672.soil,45.708333333000041,-24.541666666999959
2445,8673,sg_008673.soil,45.541666667000072,-24.624999999999943
2446,8674,sg_008674.soil,45.708333333000041,-24.624999999999943
2447,8675,sg_008675.soil,45.625000000000057,-24.374999999999943
2448,8676,sg_008676.soil,45.291666667000072,-24.291666666999959
2449,8677,sg_008677.soil,45.125000000000057,-24.291666666999959
2450,8678,sg_008678.soil,45.208333333000041,-24.541666666999959
2451,8679,sg_008679.soil,45.375000000000057,-24.374999999999943
2452,8680,sg_008680.soil,45.125000000000057,-24.458333332999928
2453,8681,sg_008681.soil,45.375000000000057,-24.624999999999943
2454,8682,sg_008682.soil,45.291666667000072,-24.374999999999943
2455,8683,sg_008683.soil,45.208333333000041,-24.291666666999959
2456,8684,sg_008684.soil,45.125000000000057,-24.708333332999928
2457,8685,sg_008685.soil,46.291666667000072,-24.458333332999928
2458,8686,sg_008686.soil,46.291666667000072,-24.541666666999959
2459,8687,sg_008687.soil,46.791666667000072,-24.374999999999943
2460,8688,sg_008688.soil,46.541666667000072,-24.541666666999959
2461,8689,sg_008689.soil,47.041666667000072,-24.374999999999943
2462,8690,sg_008690.soil,47.041666667000072,-24.458333332999928
2463,8691,sg_008691.soil,46.875000000000057,-24.624999999999943
2464,8692,sg_008692.soil,46.708333333000041,-24.624999999999943
2465,8693,sg_008693.soil,47.208333333000041,-24.624999999999943
2466,8694,sg_008694.soil,47.041666667000072,-24.791666666999959
2467,8695,sg_008695.soil,46.958333333000041,-24.541666666999959
2468,8696,sg_008696.soil,44.958333333000041,-24.708333332999928
2469,8697,sg_008697.soil,44.791666667000072,-24.708333332999928
2470,8698,sg_008698.soil,44.291666667000072,-25.041666666999959
2471,8699,sg_008699.soil,44.791666667000072,-24.624999999999943
2472,8700,sg_008700.soil,45.041666667000072,-24.291666666999959
2473,8701,sg_008701.soil,44.791666667000072,-24.458333332999928
2474,8702,sg_008702.soil,44.958333333000041,-24.291666666999959
2475,8703,sg_008703.soil,44.875000000000057,-24.541666666999959
2476,8787,sg_008787.soil,46.041666667000072,-25.124999999999943
2477,8788,sg_008788.soil,45.875000000000057,-25.124999999999943
2478,8789,sg_008789.soil,46.125000000000057,-25.208333332999928
2479,8790,sg_008790.soil,45.375000000000057,-24.874999999999943
2480,8791,sg_008791.soil,45.791666667000072,-25.208333332999928
2481,8792,sg_008792.soil,44.875000000000057,-25.124999999999943
2482,8793,sg_008793.soil,45.208333333000041,-25.291666666999959
2483,8794,sg_008794.soil,44.708333333000041,-25.208333332999928
2484,8795,sg_008795.soil,46.375000000000057,-25.041666666999959
2485,8796,sg_008796.soil,46.208333333000041,-24.958333332999928
2486,8797,sg_008797.soil,46.375000000000057,-25.124999999999943
2487,8798,sg_008798.soil,46.708333333000041,-24.874999999999943
2488,8799,sg_008799.soil,46.958333333000041,-24.958333332999928
2489,8800,sg_008800.soil,46.708333333000041,-25.041666666999959
2490,8801,sg_008801.soil,46.625000000000057,-25.041666666999959
2491,8802,sg_008802.soil,46.958333333000041,-24.708333332999928
2492,8803,sg_008803.soil,46.875000000000057,-24.874999999999943
2493,8804,sg_008804.soil,46.875000000000057,-24.791666666999959
2494,8805,sg_008805.soil,46.791666667000072,-25.041666666999959
2495,8910,sg_008910.soil,45.791666667000072,-25.374999999999943
2496,8911,sg_008911.soil,45.875000000000057,-25.208333332999928
2497,8912,sg_008912.soil,45.958333333000041,-25.291666666999959
2498,8913,sg_008913.soil,46.208333334000031,-25.124999999999943
2499,8914,sg_008914.soil,45.708333333000041,-25.124999999999943
2500,8915,sg_008915.soil,46.041666667000072,-25.208333332999928
2501,8916,sg_008916.soil,44.875000000000057,-25.208333332999928
2502,8917,sg_008917.soil,45.708333333000041,-25.374999999999943
2503,8918,sg_008918.soil,45.541666667000072,-25.541666666999959
2504,8919,sg_008919.soil,45.791666667000072,-25.291666666999959
2505,8920,sg_008920.soil,45.208333333000041,-25.541666666999959
2506,8921,sg_008921.soil,45.625000000000057,-25.374999999999943
2507,8922,sg_008922.soil,46.291666667000072,-25.124999999999943
